policy,event,op,req_bytes,utilization,cur_inuse_bytes,overhead_bytes
FIRST_FIT,71,malloc,48655,0.9402098656,63096416,94656
FIRST_FIT,72,malloc,20981,0.9526024461,63928068,96160
FIRST_FIT,73,malloc,33735,0.9619866610,64557832,97376
FIRST_FIT,74,malloc,9975,0.9657392502,64809664,98240
FIRST_FIT,75,malloc,27013,0.9696086049,65069332,99168
FIRST_FIT,76,malloc,35792,0.9714241624,65191172,99584
FIRST_FIT,77,malloc,26073,0.9730216861,65298380,100096
FIRST_FIT,78,malloc,29833,0.9738199711,65351952,100288
FIRST_FIT,79,malloc,41199,0.9746705890,65409036,100672
FIRST_FIT,80,malloc,52675,0.9755982757,65471292,101056
FIRST_FIT,81,free,0,0.4796033502,32185636,68384
FIRST_FIT,82,free,0,0.4311326146,28932820,64704
FIRST_FIT,83,free,0,0.3818535805,25625760,60448
FIRST_FIT,84,free,0,0.3300994039,22152596,55136
FIRST_FIT,85,free,0,0.2843650579,19083416,49408
FIRST_FIT,86,free,0,0.2351513505,15780740,43552
FIRST_FIT,87,free,0,0.1909860969,12816860,37568
FIRST_FIT,88,free,0,0.1428773403,9588336,31424
FIRST_FIT,89,free,0,0.0617699027,4145308,20064
FIRST_FIT,90,free,0,0.0240700245,1615312,12256
FIRST_FIT,91,free,0,0.0109329224,733696,7904
FIRST_FIT,92,malloc,24570,0.0003661513,24572,64
FIRST_FIT,93,malloc,20410,0.0509168506,3416972,3264
FIRST_FIT,94,malloc,18531,0.0992060900,6657608,6464
FIRST_FIT,95,malloc,26577,0.1456364393,9773496,9664
FIRST_FIT,96,malloc,12681,0.1935822964,12991088,12864
FIRST_FIT,97,malloc,16441,0.2395305037,16074620,16064
FIRST_FIT,98,malloc,48999,0.2870169878,19261384,19264
FIRST_FIT,99,malloc,10463,0.3347216249,22462788,22464
FIRST_FIT,100,malloc,49571,0.3818374872,25624680,25664
FIRST_FIT,101,malloc,63462,0.4336466789,29101536,28864
FIRST_FIT,102,malloc,54926,0.4847560525,32531428,32064
FIRST_FIT,103,malloc,63919,0.5363844037,35996148,35264
FIRST_FIT,104,malloc,30524,0.5876628160,39437384,38464
FIRST_FIT,105,malloc,26524,0.6387229562,42863972,41664
FIRST_FIT,106,malloc,53542,0.6891527772,46248260,44864
FIRST_FIT,107,malloc,53482,0.7386720777,49571444,48064
FIRST_FIT,108,malloc,50036,0.7885624766,52919532,51264
FIRST_FIT,109,malloc,51517,0.8333870173,55927656,54464
FIRST_FIT,110,malloc,19391,0.8828614354,59247828,57664
FIRST_FIT,111,malloc,44719,0.9342623949,62697288,60864
FIRST_FIT,112,malloc,17227,0.9798046947,65753580,64064
FIRST_FIT,113,malloc,23541,0.9990047812,67042076,65312
FIRST_FIT,114,malloc,54079,0.9990186095,67043004,65344
FIRST_FIT,115,malloc,32178,0.9990255237,67043468,65376
FIRST_FIT,116,malloc,41594,0.9990255237,67043468,65376
FIRST_FIT,117,malloc,47844,0.9990255237,67043468,65376
FIRST_FIT,118,malloc,45879,0.9990255237,67043468,65376
FIRST_FIT,119,malloc,56042,0.9990255237,67043468,65376
FIRST_FIT,120,malloc,45352,0.9990255237,67043468,65376
FIRST_FIT,121,malloc,29217,0.9990255237,67043468,65376
FIRST_FIT,122,malloc,45149,0.9990255237,67043468,65376
FIRST_FIT,123,malloc,24839,0.9990255237,67043468,65376
FIRST_FIT,124,malloc,54186,0.9990255237,67043468,65376
FIRST_FIT,125,malloc,23312,0.9990255237,67043468,65376
FIRST_FIT,126,malloc,1699,0.9990255237,67043468,65376
FIRST_FIT,127,malloc,28391,0.9990255237,67043468,65376
FIRST_FIT,128,malloc,60770,0.9990255237,67043468,65376
FIRST_FIT,129,malloc,50818,0.9990255237,67043468,65376
FIRST_FIT,130,malloc,21768,0.9990255237,67043468,65376
FIRST_FIT,131,malloc,15581,0.9990255237,67043468,65376
FIRST_FIT,132,free,0,0.9986593723,67018896,65376
FIRST_FIT,133,free,0,0.9714520574,65193044,65376
FIRST_FIT,134,free,0,0.9484339952,63648328,65376
FIRST_FIT,135,free,0,0.9241601229,62019336,65376
FIRST_FIT,136,free,0,0.8997409940,60380596,65376
FIRST_FIT,137,free,0,0.8736759424,58631400,65376
FIRST_FIT,138,free,0,0.8496609330,57019780,65376
FIRST_FIT,139,free,0,0.8262337446,55447608,65376
FIRST_FIT,140,free,0,0.8030196428,53889736,65376
FIRST_FIT,141,free,0,0.7779740691,52208956,65376
FIRST_FIT,142,free,0,0.7531866431,50545500,65376
FIRST_FIT,143,free,0,0.7267524600,48771532,65376
FIRST_FIT,144,free,0,0.7010463476,47046424,65376
FIRST_FIT,145,free,0,0.6753122807,45319440,65376
FIRST_FIT,146,free,0,0.6513174176,43709172,65376
FIRST_FIT,147,free,0,0.6278337836,42133212,65376
FIRST_FIT,148,free,0,0.6029257774,40461664,65376
FIRST_FIT,149,free,0,0.5787781477,38841144,65376
FIRST_FIT,150,free,0,0.5550862551,37251208,65376
FIRST_FIT,151,free,0,0.5299311280,35563076,65376
FIRST_FIT,152,free,0,0.5074720383,34055872,65376
FIRST_FIT,153,malloc,35333,0.4988350272,33476252,65344
FIRST_FIT,154,malloc,20605,0.5448433161,36563816,68448
FIRST_FIT,155,malloc,30330,0.5904285908,39622992,71584
FIRST_FIT,156,malloc,38676,0.6421228647,43092136,74656
FIRST_FIT,157,malloc,22553,0.6916526556,46416024,77856
FIRST_FIT,158,malloc,10124,0.7422036529,49808444,81024
FIRST_FIT,159,malloc,43709,0.7918568254,53140612,84000
FIRST_FIT,160,malloc,24081,0.8310960531,55773912,87072
FIRST_FIT,161,malloc,951,0.8717170358,58499940,89888
FIRST_FIT,162,malloc,43238,0.9125313163,61238940,92768
FIRST_FIT,163,malloc,16902,0.9373238683,62902740,94912
FIRST_FIT,164,malloc,39234,0.9555162191,64123608,96768
FIRST_FIT,165,malloc,22939,0.9634031653,64652892,97888
FIRST_FIT,166,malloc,14318,0.9670141935,64895224,98880
FIRST_FIT,167,malloc,57005,0.9682985544,64981416,99264
FIRST_FIT,168,malloc,23520,0.9691747427,65040216,99584
FIRST_FIT,169,malloc,7910,0.9699329138,65091096,99904
FIRST_FIT,170,malloc,46671,0.9714401960,65192248,100576
FIRST_FIT,171,malloc,55318,0.9724034071,65256888,101120
FIRST_FIT,172,malloc,6807,0.9736714959,65341988,101600
FIRST_FIT,173,free,0,0.4754172564,31904712,67488
FIRST_FIT,174,free,0,0.4294084907,28817116,63680
FIRST_FIT,175,free,0,0.3838227391,25757908,59456
FIRST_FIT,176,free,0,0.3321275711,22288704,54304
FIRST_FIT,177,free,0,0.2825977802,18964816,48512
FIRST_FIT,178,free,0,0.2320467830,15572396,42464
FIRST_FIT,179,free,0,0.1823931932,12240200,36736
FIRST_FIT,180,free,0,0.1431538463,9606892,30688
FIRST_FIT,181,free,0,0.1025321484,6880816,24960
FIRST_FIT,182,free,0,0.0617170334,4141760,19008
FIRST_FIT,183,free,0,0.0369243026,2477948,14720
FIRST_FIT,184,free,0,0.0043140054,289508,4320
FIRST_FIT,185,free,0,0.0005747080,38568,672
FIRST_FIT,186,malloc,12791,0.0001906157,12792,64
FIRST_FIT,187,malloc,56786,0.0479562879,3218292,3264
FIRST_FIT,188,malloc,6412,0.0940326452,6310424,6464
FIRST_FIT,189,malloc,37599,0.1399574876,9392388,9664
FIRST_FIT,190,malloc,62691,0.1872522831,12566288,12864
FIRST_FIT,191,malloc,46713,0.2346137166,15744660,16064
FIRST_FIT,192,malloc,43496,0.2870655060,19264640,19264
FIRST_FIT,193,malloc,37078,0.3359163404,22542964,22464
FIRST_FIT,194,malloc,17490,0.3861278296,25912600,25664
FIRST_FIT,195,malloc,63069,0.4369429350,29322744,28864
FIRST_FIT,196,malloc,15970,0.4804863334,32244892,32064
FIRST_FIT,197,malloc,54181,0.5251971483,35245384,35264
FIRST_FIT,198,malloc,39928,0.5772750378,38740272,38464
FIRST_FIT,199,malloc,43074,0.6297706962,42263196,41664
FIRST_FIT,200,malloc,62901,0.6783784628,45525208,44864
FIRST_FIT,201,malloc,32546,0.7266610265,48765396,48064
FIRST_FIT,202,malloc,27824,0.7769946456,52143228,51264
FIRST_FIT,203,malloc,10657,0.8295921087,55672984,54464
FIRST_FIT,204,malloc,2935,0.8820947409,59196376,57664
FIRST_FIT,205,malloc,51428,0.9346700907,62724648,60864
FIRST_FIT,206,malloc,7254,0.9818767905,65892636,64064
FIRST_FIT,207,malloc,42895,0.9990011454,67041832,65472
FIRST_FIT,208,malloc,20757,0.9990172982,67042916,65504
FIRST_FIT,209,malloc,39292,0.9990172982,67042916,65504
FIRST_FIT,210,malloc,63127,0.9990224242,67043260,65536
FIRST_FIT,211,malloc,45650,0.9990224242,67043260,65536
FIRST_FIT,212,malloc,28181,0.9990224242,67043260,65536
FIRST_FIT,213,malloc,61634,0.9990224242,67043260,65536
FIRST_FIT,214,malloc,22563,0.9990224242,67043260,65536
