policy,event,op,req_bytes,utilization,cur_inuse_bytes,overhead_bytes
WORST_FIT,96,malloc,48999,0.2870169878,19261384,19264
WORST_FIT,97,malloc,10463,0.3347216249,22462788,22464
WORST_FIT,98,malloc,49571,0.3818374872,25624680,25664
WORST_FIT,99,malloc,63462,0.4336466789,29101536,28864
WORST_FIT,100,malloc,54926,0.4847560525,32531428,32064
WORST_FIT,101,malloc,63919,0.5363844037,35996148,35264
WORST_FIT,102,malloc,30524,0.5876628160,39437384,38464
WORST_FIT,103,malloc,26524,0.6387229562,42863972,41664
WORST_FIT,104,malloc,53542,0.6891527772,46248260,44864
WORST_FIT,105,malloc,53482,0.7386720777,49571444,48064
WORST_FIT,106,malloc,50036,0.7885624766,52919532,51264
WORST_FIT,107,malloc,51517,0.8333870173,55927656,54464
WORST_FIT,108,malloc,19391,0.8828614354,59247828,57664
WORST_FIT,109,malloc,44719,0.9342623949,62697288,60864
WORST_FIT,110,malloc,17227,0.9798046947,65753580,64064
WORST_FIT,111,malloc,23541,0.9990047812,67042076,65312
WORST_FIT,112,malloc,54079,0.9990186095,67043004,65344
WORST_FIT,113,malloc,32178,0.9990255237,67043468,65376
WORST_FIT,114,malloc,41594,0.9990255237,67043468,65376
WORST_FIT,115,malloc,47844,0.9990255237,67043468,65376
WORST_FIT,116,malloc,45879,0.9990255237,67043468,65376
WORST_FIT,117,malloc,56042,0.9990255237,67043468,65376
WORST_FIT,118,malloc,45352,0.9990255237,67043468,65376
WORST_FIT,119,malloc,29217,0.9990255237,67043468,65376
WORST_FIT,120,malloc,45149,0.9990255237,67043468,65376
WORST_FIT,121,malloc,24839,0.9990255237,67043468,65376
WORST_FIT,122,malloc,54186,0.9990255237,67043468,65376
WORST_FIT,123,malloc,23312,0.9990255237,67043468,65376
WORST_FIT,124,malloc,1699,0.9990255237,67043468,65376
WORST_FIT,125,malloc,28391,0.9990255237,67043468,65376
WORST_FIT,126,malloc,60770,0.9990255237,67043468,65376
WORST_FIT,127,malloc,50818,0.9990255237,67043468,65376
WORST_FIT,128,malloc,21768,0.9990255237,67043468,65376
WORST_FIT,129,malloc,15581,0.9990255237,67043468,65376
WORST_FIT,130,free,0,0.9986593723,67018896,65376
WORST_FIT,131,free,0,0.9714520574,65193044,65376
WORST_FIT,132,free,0,0.9484339952,63648328,65376
WORST_FIT,133,free,0,0.9241601229,62019336,65376
WORST_FIT,134,free,0,0.8997409940,60380596,65376
WORST_FIT,135,free,0,0.8736759424,58631400,65376
WORST_FIT,136,free,0,0.8496609330,57019780,65376
WORST_FIT,137,free,0,0.8262337446,55447608,65376
WORST_FIT,138,free,0,0.8030196428,53889736,65376
WORST_FIT,139,free,0,0.7779740691,52208956,65376
WORST_FIT,140,free,0,0.7531866431,50545500,65376
WORST_FIT,141,free,0,0.7267524600,48771532,65376
WORST_FIT,142,free,0,0.7010463476,47046424,65376
WORST_FIT,143,free,0,0.6753122807,45319440,65376
WORST_FIT,144,free,0,0.6513174176,43709172,65376
WORST_FIT,145,free,0,0.6278337836,42133212,65376
WORST_FIT,146,free,0,0.6029257774,40461664,65376
WORST_FIT,147,free,0,0.5787781477,38841144,65376
WORST_FIT,148,free,0,0.5550862551,37251208,65376
WORST_FIT,149,free,0,0.5299311280,35563076,65376
WORST_FIT,150,free,0,0.5074720383,34055872,65376
WORST_FIT,151,malloc,35333,0.4988350272,33476252,65344
WORST_FIT,152,malloc,20605,0.5401200652,36246844,68352
WORST_FIT,153,malloc,30330,0.5794537663,38886484,71296
WORST_FIT,154,malloc,38676,0.6110288501,41005452,73728
WORST_FIT,155,malloc,22553,0.6391360164,42891692,76096
WORST_FIT,156,malloc,10124,0.6641185880,44568244,78272
WORST_FIT,157,malloc,43709,0.6849695444,45967528,80192
WORST_FIT,158,malloc,24081,0.7034663558,47208828,82400
WORST_FIT,159,malloc,951,0.7203193903,48339816,84256
WORST_FIT,160,malloc,43238,0.7343739867,49283004,85984
WORST_FIT,161,malloc,16902,0.7440313101,49931096,87424
WORST_FIT,162,malloc,39234,0.7549170852,50661628,88832
WORST_FIT,163,malloc,22939,0.7652034163,51351932,90208
WORST_FIT,164,malloc,14318,0.7751225829,52017596,91808
WORST_FIT,165,malloc,57005,0.7828400731,52535508,93088
WORST_FIT,166,malloc,23520,0.7911316752,53091948,94336
WORST_FIT,167,malloc,7910,0.7993152142,53641136,95744
WORST_FIT,168,malloc,46671,0.8075506091,54193804,97472
