policy,event,op,req_bytes,utilization,cur_inuse_bytes,overhead_bytes
MIXED,252,malloc,61758,0.4936681986,33129512,65440
MIXED,253,malloc,54792,0.5418091416,36360196,68160
MIXED,254,malloc,42554,0.5861051679,39332852,70656
MIXED,255,malloc,21982,0.6290344000,42213784,73248
MIXED,256,malloc,44164,0.6642417908,44576512,75744
MIXED,257,malloc,779,0.7018942833,47103328,77920
MIXED,258,malloc,28532,0.7351300120,49333740,80224
MIXED,259,malloc,35682,0.7613577247,51093852,82336
MIXED,260,malloc,23403,0.7855909467,52720116,84064
MIXED,261,malloc,61422,0.8060552478,54093452,85952
MIXED,262,malloc,14407,0.8305992484,55740572,87936
MIXED,263,malloc,10196,0.8488147855,56962996,89632
MIXED,264,malloc,9491,0.8672321439,58198964,91392
MIXED,265,malloc,31842,0.8847057223,59371596,93056
MIXED,266,malloc,59841,0.8990895152,60336876,94592
MIXED,267,malloc,49384,0.9131695032,61281768,96032
MIXED,268,malloc,25949,0.9263367653,62165408,97344
MIXED,269,malloc,47685,0.9343063831,62700240,98528
MIXED,270,malloc,61198,0.9417634010,63200672,99616
MIXED,271,malloc,44620,0.9475333691,63587888,100608
MIXED,272,free,0,0.4597641230,30854248,70656
MIXED,273,free,0,0.4116209149,27623412,66144
MIXED,274,free,0,0.3673214316,24650524,61696
MIXED,275,free,0,0.3243879676,21769308,57120
MIXED,276,free,0,0.2891801000,19406548,52896
MIXED,277,free,0,0.2515254021,16879584,48672
MIXED,278,free,0,0.2182870507,14648996,44160
MIXED,279,free,0,0.1920567751,12888712,40128
MIXED,280,free,0,0.1678217053,11262324,36224
MIXED,281,free,0,0.1228093505,8241596,28576
MIXED,282,free,0,0.1045928597,7019108,25408
MIXED,283,free,0,0.0861747861,5783092,22144
MIXED,284,free,0,0.0686988831,4610304,18720
MIXED,285,free,0,0.0270621777,1816112,9152
MIXED,286,malloc,44655,0.0006654263,44656,64
MIXED,287,malloc,28732,0.0536310673,3599120,3264
MIXED,288,malloc,59863,0.1035786271,6951044,6464
MIXED,289,malloc,54718,0.1508226395,10121536,9664
MIXED,290,malloc,38899,0.1998479366,13411568,12864
MIXED,291,malloc,30663,0.2464757562,16540708,16064
MIXED,292,malloc,36643,0.2959159613,19858584,19264
MIXED,293,malloc,12367,0.3433498144,23041816,22464
MIXED,294,malloc,50812,0.3876734376,26016324,25664
MIXED,295,malloc,63911,0.4312022924,28937496,28864
MIXED,296,malloc,63831,0.4815663099,32317368,32064
MIXED,297,malloc,29916,0.5322076082,35715848,35264
MIXED,298,malloc,19184,0.5818220377,39045416,38464
MIXED,299,malloc,60587,0.6308392882,42334908,41664
MIXED,300,malloc,54037,0.6793144941,45588024,44864
MIXED,301,malloc,55589,0.7269483209,48784676,48064
MIXED,302,malloc,8736,0.7741219401,51950444,51264
MIXED,303,malloc,40806,0.8274205923,55527256,54464
MIXED,304,malloc,38347,0.8734874725,58618752,57664
MIXED,305,malloc,23636,0.9216188192,61848792,60864
MIXED,306,malloc,36057,0.9738669991,65355108,64064
MIXED,307,malloc,46817,0.9990181327,67042972,65888
MIXED,308,malloc,28362,0.9990181327,67042972,65888
MIXED,309,malloc,47206,0.9990181327,67042972,65888
MIXED,310,malloc,36204,0.9990181327,67042972,65888
MIXED,311,malloc,15158,0.9990181327,67042972,65888
MIXED,312,malloc,2182,0.9990181327,67042972,65888
MIXED,313,malloc,34421,0.9990181327,67042972,65888
MIXED,314,malloc,54853,0.9990181327,67042972,65888
MIXED,315,malloc,25239,0.9990181327,67042972,65888
MIXED,316,malloc,31124,0.9990181327,67042972,65888
MIXED,317,malloc,30590,0.9990181327,67042972,65888
MIXED,318,malloc,32665,0.9990181327,67042972,65888
MIXED,319,malloc,62873,0.9990181327,67042972,65888
MIXED,320,malloc,31923,0.9990181327,67042972,65888
MIXED,321,malloc,5992,0.9990181327,67042972,65888
MIXED,322,malloc,39334,0.9990181327,67042972,65888
MIXED,323,malloc,55752,0.9990181327,67042972,65888
MIXED,324,malloc,43373,0.9990181327,67042972,65888
MIXED,325,malloc,37731,0.9990181327,67042972,65888
MIXED,326,free,0,0.9983527064,66998316,65888
MIXED,327,free,0,0.9711380005,65171968,65888
MIXED,328,free,0,0.9445854425,63390056,65888
MIXED,329,free,0,0.9189252257,61668028,65888
MIXED,330,free,0,0.8934841752,59960708,65888
MIXED,331,free,0,0.8688346148,58306504,65888
MIXED,332,free,0,0.8467009664,56821140,65888
MIXED,333,free,0,0.8199985623,55029172,65888
MIXED,334,free,0,0.7982681990,53570872,65888
MIXED,335,free,0,0.7746942639,51988852,65888
MIXED,336,free,0,0.7490357757,50266940,65888
MIXED,337,free,0,0.7236778140,48565196,65888
MIXED,338,free,0,0.6979170442,46836420,65888
MIXED,339,free,0,0.6738569140,45221772,65888
MIXED,340,free,0,0.6487616897,43537660,65888
MIXED,341,free,0,0.6242881417,41895268,65888
MIXED,342,free,0,0.6016923785,40378892,65888
MIXED,343,free,0,0.5751571059,38598140,65888
MIXED,344,free,0,0.5508878231,36969456,65888
MIXED,345,free,0,0.5243554711,35188900,65888
MIXED,346,free,0,0.4993511438,33510888,65888
MIXED,347,malloc,3760,0.4859590530,32612160,65920
MIXED,348,malloc,7856,0.5312281847,35650120,68800
MIXED,349,malloc,19787,0.5740568042,38524300,71200
MIXED,350,malloc,62611,0.6135944128,41177624,73664
MIXED,351,malloc,18394,0.6558556557,44013728,75968
MIXED,352,malloc,58871,0.6924446821,46469176,78336
