policy,event,op,req_bytes,utilization,cur_inuse_bytes,overhead_bytes
BUDDY,277,malloc,36204,0.9992642403,67059488,49376
BUDDY,278,malloc,15158,0.9992642403,67059488,49376
BUDDY,279,malloc,2182,0.9992642403,67059488,49376
BUDDY,280,malloc,34421,0.9992642403,67059488,49376
BUDDY,281,malloc,54853,0.9992642403,67059488,49376
BUDDY,282,malloc,25239,0.9992642403,67059488,49376
BUDDY,283,malloc,31124,0.9992642403,67059488,49376
BUDDY,284,malloc,30590,0.9992642403,67059488,49376
BUDDY,285,malloc,32665,0.9992642403,67059488,49376
BUDDY,286,malloc,62873,0.9992642403,67059488,49376
BUDDY,287,malloc,31923,0.9992642403,67059488,49376
BUDDY,288,malloc,5992,0.9992642403,67059488,49376
BUDDY,289,malloc,39334,0.9992642403,67059488,49376
BUDDY,290,malloc,55752,0.9992642403,67059488,49376
BUDDY,291,malloc,43373,0.9992642403,67059488,49376
BUDDY,292,malloc,37731,0.9992642403,67059488,49376
BUDDY,293,free,0,0.9982881546,66993984,49376
BUDDY,294,free,0,0.9609813690,64490368,49088
BUDDY,295,free,0,0.9259710312,62140864,48896
BUDDY,296,free,0,0.8930664062,59932672,48736
BUDDY,297,free,0,0.8590784073,57651776,48480
BUDDY,298,free,0,0.8260517120,55435392,48384
BUDDY,299,free,0,0.7950086594,53352128,48192
BUDDY,300,free,0,0.7599372864,50998528,48000
BUDDY,301,free,0,0.7313814163,49082176,47744
BUDDY,302,free,0,0.7000408173,46978944,47584
BUDDY,303,free,0,0.6654882431,44660160,47456
BUDDY,304,free,0,0.6332321167,42495488,47264
BUDDY,305,free,0,0.5974893570,40096832,47008
BUDDY,306,free,0,0.5651187897,37924480,46784
BUDDY,307,free,0,0.5307188034,35615936,46592
BUDDY,308,free,0,0.4977455139,33403136,46432
BUDDY,309,malloc,3760,0.4884161949,32777056,46240
BUDDY,310,malloc,7856,0.5501666069,36921056,46240
BUDDY,311,malloc,19787,0.6170821190,41411680,46240
BUDDY,312,malloc,62611,0.6814265251,45729760,46272
BUDDY,313,malloc,18394,0.7524847984,50498400,46272
BUDDY,314,malloc,58871,0.8182787895,54913760,46464
BUDDY,315,malloc,41202,0.8859114647,59452512,46944
BUDDY,316,malloc,23922,0.9540705681,64026592,48032
BUDDY,317,malloc,25508,0.9992647171,67059520,49344
BUDDY,318,malloc,25110,0.9992647171,67059520,49344
BUDDY,319,malloc,29247,0.9992647171,67059520,49344
BUDDY,320,malloc,3819,0.9992647171,67059520,49344
BUDDY,321,malloc,7962,0.9992647171,67059520,49344
BUDDY,322,malloc,65392,0.9992647171,67059520,49344
BUDDY,323,malloc,26348,0.9992647171,67059520,49344
BUDDY,324,malloc,35177,0.9992647171,67059520,49344
BUDDY,325,malloc,41468,0.9992647171,67059520,49344
BUDDY,326,malloc,10908,0.9992647171,67059520,49344
BUDDY,327,malloc,57466,0.9992647171,67059520,49344
BUDDY,328,malloc,50481,0.9992647171,67059520,49344
BUDDY,329,free,0,0.5108485222,34282464,45792
BUDDY,330,free,0,0.4490981102,30138464,40512
BUDDY,331,free,0,0.3821825981,25647840,34848
BUDDY,332,free,0,0.3178381920,21329760,28832
BUDDY,333,free,0,0.2467799187,16561120,23008
BUDDY,334,free,0,0.1809859276,12145760,17184
BUDDY,335,free,0,0.1133532524,7607008,11552
BUDDY,336,free,0,0.0451941490,3032928,5120
BUDDY,337,malloc,17988,0.0004878044,32736,384
BUDDY,338,malloc,62319,0.0664343834,4458336,3648
BUDDY,339,malloc,56986,0.1300768852,8729312,6784
BUDDY,340,malloc,40172,0.1958403587,13142624,9920
BUDDY,341,malloc,63063,0.2604594231,17479136,13120
BUDDY,342,malloc,51290,0.3346610069,22458720,16224
BUDDY,343,malloc,29846,0.3984866142,26741984,19520
BUDDY,344,malloc,51968,0.4648451805,31195232,22656
BUDDY,345,malloc,6840,0.5317683220,35686368,25952
BUDDY,346,malloc,7640,0.6040549278,40537440,29024
BUDDY,347,malloc,26045,0.6664614677,44725472,32288
BUDDY,348,malloc,54279,0.7380766869,49531488,35488
BUDDY,349,malloc,6208,0.8085017204,54257632,38624
BUDDY,350,malloc,6347,0.8713507652,58475360,41824
